Concatenar;Status;Semi-acabado;Descrição Semi-acabado;Qtd Semi-acabado;Centro Semi-acabado;Matéria-Prima;Descrição Matéria-Prima;Qtd Matéria-Prima;UN Matéria-Prima;;;
3703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;011510;CLOR.ONDANSETRONA DIIDRATADO; 14,000 ;KG;;;
4703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;011688;GLICIRRICINATO DE AMONIO; 0,727 ;KG;;;
5703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;011692;SUCRALOSE; 7,280 ;KG;;;
6703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;011879;NEOHESPERIDINA; 0,365 ;KG;;;
7703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;012351;ESTEARIL FUMARATO DE SODIO; 2,730 ;KG;;;
8703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;013054;AROMA DE CEREJA ( 40245); 1,820 ;KG;;;
9703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;013381;CROSPOVIDONE NF; 18,200 ;KG;;;
10703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;013400;AROMA ID. NAT. MENTA HERBAL (HP7203); 1,820 ;KG;;;
11703719;SEMI ACABADO;703719;CLOR ONDANS DI-HIDRATADO 8MG COM ORODISP;1.400.000;600;018014;PHARMABURST 500; 90,328 ;KG;;;
1703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,510 ;KG;;;
2703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,020 ;KG;;;
3703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,020 ;KG;;;
4703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010046;ALCOOL ETILICO; 0,806 ;KG;;;
5703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010046;ALCOOL ETILICO; 4,030 ;KG;;;
6703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010046;ALCOOL ETILICO; 12,412 ;KG;;;
7703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;010046;ALCOOL ETILICO; 46,843 ;KG;;;
8703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 4,080 ;KG;;;
9703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 8,000 ;KG;;;
10703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011049;OXIDO DE FERRO VERM(USP REF.33.8075); 0,015 ;KG;;;
11703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011050;OXIDO FERRO AMARELO; 0,150 ;KG;;;
12703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011900;COPOVIDONA; 1,530 ;KG;;;
13703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011900;COPOVIDONA; 7,140 ;KG;;;
14703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;011900;COPOVIDONA; 8,160 ;KG;;;
15703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 5,100 ;KG;;;
16703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;012351;ESTEARIL FUMARATO DE SODIO; 2,040 ;KG;;;
17703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;017949;LINAGLIPTINA; 0,500 ;KG;;;
18703766;SEMI ACABADO;703766;LINA+CLOR.METFORMINA 2,5/850 MG COM REV   ;200.000;600;018330;CLOR.METFORMINA (AARTI); 170,000 ;KG;;;
1703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,510 ;KG;;;
2703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,020 ;KG;;;
3703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,020 ;KG;;;
4703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010046;ALCOOL ETILICO; 0,806 ;KG;;;
5703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010046;ALCOOL ETILICO; 3,914 ;KG;;;
6703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010046;ALCOOL ETILICO; 12,256 ;KG;;;
7703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;010046;ALCOOL ETILICO; 45,784 ;KG;;;
8703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 4,250 ;KG;;;
9703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 7,905 ;KG;;;
10703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;011049;OXIDO DE FERRO VERM(USP REF.33.8075); 0,031 ;KG;;;
11703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;011900;COPOVIDONA; 1,530 ;KG;;;
12703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;011900;COPOVIDONA; 7,140 ;KG;;;
13703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;011900;COPOVIDONA; 8,160 ;KG;;;
14703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 5,100 ;KG;;;
15703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;012351;ESTEARIL FUMARATO DE SODIO; 2,040 ;KG;;;
16703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;017949;LINAGLIPTINA; 0,425 ;KG;;;
17703767;SEMI ACABADO;703767;LINA+CLOR.METFORMINA 2,5/1000MG COM REV;170.000;600;018330;CLOR.METFORMINA (AARTI); 170,000 ;KG;;;
1703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;010035;ACIDO TARTARICO ANIDRO; 1,500 ;KG;;;
2703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,200 ;KG;;;
3703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;010311;ESTEARATO MAGNESIO; 0,600 ;KG;;;
4703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;010331;GLICOLATO AMIDO SODICO; 3,000 ;KG;;;
5703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;010501;CELULOSE MIC.(TIPO102); 5,843 ;KG;;;
6703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;010739;LACTOSE (50/70); 48,474 ;KG;;;
7703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;011032;ALC.POL.+DIOX.TIT.+PEG+TALCO; 3,600 ;KG;;;
8703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;011049;OXIDO DE FERRO VERM(USP REF.33.8075); 0,187 ;KG;;;
9703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;012351;ESTEARIL FUMARATO DE SODIO; 0,600 ;KG;;;
10703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;012459;CELULOSE MICROCRISTALINA (TIPO 302); 39,420 ;KG;;;
11703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;012546;HIPROMELOSE (METHOCEL E4M CR ); 16,320 ;KG;;;
12703772;SEMI ACABADO;703772;HEMIT. ZOLPIDEM (B1) 6,25MG C R LIB PROL;480.000;600;300589;HEMITARTARATO DE ZOLPIDEM (B1); 3,000 ;KG;;;
1703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;019324;LEVETIRACETAM (C1);250,00;KG;;;
2703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010923;CROSCARMELOSE SODICA;5,00;KG;;;
3703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010964;POVIDONA K29-32;7,50;KG;;;
4703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010964;POVIDONA K29-32;0,50;KG;;;
5703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010923;CROSCARMELOSE SODICA;10,00;KG;;;
6703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO;1,30;KG;;;
7703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010311;ESTEARATO MAGNESIO;1,70;KG;;;
8703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010953;TALCO;1,47;KG;;;
9703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010184;COR ALUM LACA AZUL2;0,03;KG;;;
10703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010046;ALCOOL ETILICO;1,50;KG;;;
11703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;010046;ALCOOL ETILICO;30,90;KG;;;
12703805;SEMI ACABADO;703805;LEVETIRACETAM (C1) 250 MG COM REV;1.000.000;600;012059;HPMC + PEG + DIOXIDO TITANIO;9,50;KG;;;
1703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;019324;LEVETIRACETAM (C1);262,50;KG;;;
2703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010923;CROSCARMELOSE SODICA;5,25;KG;;;
3703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010964;POVIDONA K29-32;7,88;KG;;;
4703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010964;POVIDONA K29-32;0,53;KG;;;
5703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010923;CROSCARMELOSE SODICA;11,20;KG;;;
6703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO;1,40;KG;;;
7703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010311;ESTEARATO MAGNESIO;1,75;KG;;;
8703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010953;TALCO;1,57;KG;;;
9703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010175;CORANTE AMARELO CREPUSCULO 6;0,04;KG;;;
10703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010046;ALCOOL ETILICO;1,50;KG;;;
11703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;010046;ALCOOL ETILICO;35,36;KG;;;
12703806;SEMI ACABADO;703806;LEVETIRACETAM (C1) 750 MG COM REV;350.000;600;012059;HPMC + PEG + DIOXIDO TITANIO;10,02;KG;;;
1703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010023;ACIDO FOLICO; 0,105 ;KG;;;
2703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 3,500 ;KG;;;
3703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010046;ALCOOL ETILICO; 58,826 ;KG;;;
4703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010071;CELULOSE MIC (TIPO200); 53,074 ;KG;;;
5703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010092;BIOTINA; 0,013 ;KG;;;
6703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010311;ESTEARATO MAGNESIO; 3,500 ;KG;;;
7703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010501;CELULOSE MIC.(TIPO102); 105,000 ;KG;;;
8703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010687;VIT C-REVESTIDA; 23,221 ;KG;;;
9703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010693;ACETATO DE DL-ALFA-TOCOFEROL 50%; 13,038 ;KG;;;
10703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010909;VITAMINA B12 0,1%; 1,050 ;KG;;;
11703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;010923;CROSCARMELOSE SODICA; 7,000 ;KG;;;
12703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;011117;BISGLICINATO FERROSO 20%; 19,688 ;KG;;;
13703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;015173;HPMC+D.TIT.+HPC+PEG; 7,000 ;KG;;;
14703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;016955;OXIDO DE MAGNESIO GRANULAR (ALIM); 75,428 ;KG;;;
15703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;018244;COLAGENO DE PEIXE HIDROLISADO (ALIM); 43,750 ;KG;;;
16703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;300677;OXIDO ZINCO (GRAU FARMACEUTICO); 1,634 ;KG;;;
17703808;SEMI ACABADO;703808;SI+B12,C,E,B9,H+FE,MG,ZN COM REV(ALIM);437.500;600;300921;OPADRY QX 321A800012 PURPLE (ALIM); 10,500 ;KG;;;
1703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,750 ;KG;;;
2703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;010199;COR ALUM LACA VERMELHO 40; 0,010 ;KG;;;
3703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;010501;CELULOSE MIC.(TIPO102); 7,500 ;KG;;;
4703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;010575;SACARINA SODICA; 2,000 ;KG;;;
5703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;010739;LACTOSE (50/70); 10,740 ;KG;;;
6703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;010739;LACTOSE (50/70); 15,000 ;KG;;;
7703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;011688;GLICIRRICINATO DE AMONIO; 0,250 ;KG;;;
8703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;011879;NEOHESPERIDINA; 1,750 ;KG;;;
9703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;012351;ESTEARIL FUMARATO DE SODIO; 1,250 ;KG;;;
10703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;013381;CROSPOVIDONE NF; 4,000 ;KG;;;
11703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;013399;AROMA ARTIFICIAL CEREJA (53945); 1,000 ;KG;;;
12703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;013400;AROMA ID. NAT. MENTA HERBAL (HP7203); 0,750 ;KG;;;
13703830;SEMI ACABADO;703830;HEMITARTARATO ZOLPIDEM (B1) 10MG COM SL;500.000;600;011875;HEMITARTARATO DE ZOLPIDEM (B1)**; 5,000 ;KG;;;
1703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 10,050 ;KG;;;
2703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;010311;ESTEARATO MAGNESIO; 10,050 ;KG;;;
3703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;010501;CELULOSE MIC.(TIPO102); 76,758 ;KG;;;
4703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;010923;CROSCARMELOSE SODICA; 20,100 ;KG;;;
5703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;010925;VITAMINA D3; 6,700 ;KG;;;
6703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;017130;CALCIO CITRATO MALATO GRANULAR (ALIM); 558,333 ;KG;;;
7703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;017132;VITAMINA K2 ACTIVK N-2000 (ALIM); 25,125 ;KG;;;
8703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;018143;BISGLICINATO MG BUF GRAN (ALIM); 201,620 ;KG;;;
9703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;018144;DICALCIO MALATO GRANULAR (ALIM); 96,264 ;KG;;;
10703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;300725;OPADRY EZ 253U190007 CLEAR (ALIM); 10,050 ;KG;;;
11703839;SEMI ACABADO;703839;CA+MG+VITD+VITK2 COM REV (ALIM) ;558.333;600;300782;OPADRY QX 321A130011 ORANGE (ALIM); 30,150 ;KG;;;
1703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,750 ;KG;;;
2703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;010311;ESTEARATO MAGNESIO; 0,750 ;KG;;;
3703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;011610;HPMC (METHOCEL K100M-CR); 18,000 ;KG;;;
4703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 2,750 ;KG;;;
5703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;012286;HPMC (METHOCEL K15M-CR); 2,000 ;KG;;;
6703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;012624;CELULOSE MICROC.SILIC.HD90; 31,000 ;KG;;;
7703857;SEMI ACABADO;703857;CL. TRAMADOL (A2)100MG COM REV LIB PROL;250.000;600;011543;CLOR.TRAMADOL (A2)**; 25,000 ;KG;;;
1703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;011726;HIDROXIPROPILCELULOSE EF; 1,575 ;KG;;;
2703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010483;MANITOL; 36,887 ;KG;;;
3703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;019398;BROMIDRATO DE VORTIOXETINA (C1); 2,226 ;KG;;;
4703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;011020;CELULOSE MIC(TIPO 101); 7,875 ;KG;;;
5703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010331;GLICOLATO AMIDO SODICO; 1,312 ;KG;;;
6703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,525 ;KG;;;
7703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010331;GLICOLATO AMIDO SODICO; 1,312 ;KG;;;
8703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010311;ESTEARATO MAGNESIO; 0,788 ;KG;;;
9703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;011049;OXIDO DE FERRO VERM(USP REF.33.8075); 0,017 ;KG;;;
10703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010046;ALCOOL ETILICO; 1,500 ;KG;;;
11703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;010046;ALCOOL ETILICO; 11,405 ;KG;;;
12703863;SEMI ACABADO;703863;BROM. DE VORTIOXETINA (C1) 5 MG COM REV;350.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 1,558 ;KG;;;
1703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;011726;HIDROXIPROPILCELULOSE EF; 1,575 ;KG;;;
2703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010483;MANITOL; 34,664 ;KG;;;
3703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;019398;BROMIDRATO DE VORTIOXETINA (C1); 4,449 ;KG;;;
4703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;011020;CELULOSE MIC(TIPO 101); 7,875 ;KG;;;
5703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010331;GLICOLATO AMIDO SODICO; 1,312 ;KG;;;
6703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,525 ;KG;;;
7703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010331;GLICOLATO AMIDO SODICO; 1,312 ;KG;;;
8703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010311;ESTEARATO MAGNESIO; 0,788 ;KG;;;
9703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;012514;OXIDO DE FERRO AMARELO; 17,000 ;G;;;
10703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010046;ALCOOL ETILICO; 1,500 ;KG;;;
11703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;010046;ALCOOL ETILICO; 11,405 ;KG;;;
12703864;SEMI ACABADO;703864;BROM. DE VORTIOXETINA (C1) 10MG COM REV;350.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 1,558 ;KG;;;
1703909;SEMI ACABADO;703909;COL.40MG+AC.HIALU157,7MG CAP DURA (ALIM);1.500.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 6,000 ;KG;;;
2703909;SEMI ACABADO;703909;COL.40MG+AC.HIALU157,7MG CAP DURA (ALIM);1.500.000;600;010071;CELULOSE MIC (TIPO200); 306,000 ;KG;;;
3703909;SEMI ACABADO;703909;COL.40MG+AC.HIALU157,7MG CAP DURA (ALIM);1.500.000;600;010311;ESTEARATO MAGNESIO; 3,000 ;KG;;;
4703909;SEMI ACABADO;703909;COL.40MG+AC.HIALU157,7MG CAP DURA (ALIM);1.500.000;600;017189;COLAGENO UC-250 POWDER UC-II (ALIM); 60,000 ;KG;;;
5703909;SEMI ACABADO;703909;COL.40MG+AC.HIALU157,7MG CAP DURA (ALIM);1.500.000;600;019418;CAPS 00 BRANCO/BRANCO; 1.500.000,000 ;UN;;;
6703909;SEMI ACABADO;703909;COL.40MG+AC.HIALU157,7MG CAP DURA (ALIM);1.500.000;600;302042;HIALURONATO DE SODIO (ALIM); 225,000 ;KG;;;
1703984;SEMI ACABADO;703984;FERRO+AC.FOLICO+VIT D3 COM REV (ALIM);1.111.111;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 5,556 ;KG;;;
2703984;SEMI ACABADO;703984;FERRO+AC.FOLICO+VIT D3 COM REV (ALIM);1.111.111;600;010046;ALCOOL ETILICO; 137,880 ;KG;;;
3703984;SEMI ACABADO;703984;FERRO+AC.FOLICO+VIT D3 COM REV (ALIM);1.111.111;600;010311;ESTEARATO MAGNESIO; 5,556 ;KG;;;
